SID,Year,Mon,Day,Temperature,GT,MaxTemp,MinTemp
50136,1987,5,15,3.2,7.4,9.6,-6.5
50136,1987,5,16,1.7,5.2,12.8,-10.2
50136,1987,5,17,4,5.7,15.7,-8.4
50136,1987,5,18,7,6.3,18.1,-5.2
50136,1987,5,19,8.1,7.9,13.5,2.7
50136,1987,5,20,10.9,13.4,17.5,3.2
50136,1987,5,21,9,11.6,15.4,4
50136,1987,5,22,3.8,3.2,14.9,-8.1
50136,1987,5,23,7.3,5.9,18.7,-4
50136,1987,5,24,9.6,10.8,20,-0.1
50136,1987,5,25,9.2,11.8,12.7,5.9
50136,1987,5,26,10.4,10.4,17.2,7
50136,1987,5,27,13.9,12.8,27.1,0.6
50136,1987,5,28,10,9.5,18.1,-0.1
50136,1987,5,29,7,12.1,15.7,-4.6
50136,1987,5,30,14.5,17.4,27.9,-0.7
50136,1987,5,31,20.9,22,33.5,5.5
50136,1987,6,1,18.6,20.8,32.9,10.6
50136,1987,6,2,7.6,6.4,14.5,6.3
50136,1987,6,3,8.2,9.5,11,5.7
50136,1987,6,4,10.9,11.8,14.4,8.5
50136,1987,6,5,9.8,9.6,15.6,5
50136,1987,6,6,14.4,14.8,24,3
50136,1987,6,7,15.4,19,28.9,0.1
50136,1987,6,8,18.2,20,31.5,2.8
50136,1987,6,9,19.6,21,31.5,4.8
50136,1987,6,10,18.2,21.5,28.7,6.5
50136,1987,6,11,15.6,16.2,24.8,6
50136,1987,6,12,18.4,22,28,9.1
50136,1987,6,13,19,25,30.5,5
50136,1987,6,14,20,25.9,31.3,5.4
50136,1987,6,15,18.7,24,30.1,6.5
50136,1987,6,16,19.4,24.8,31.2,6.5
50136,1987,6,17,19,24.8,31.7,7.9
50136,1987,6,18,17.9,22.1,28.9,7.3
50136,1987,6,19,19.2,23.2,27.5,12.3
50136,1987,6,20,21.3,26.3,30.5,10.2
50136,1987,6,21,22.3,24.3,28.7,14.7
50136,1987,6,22,14.7,17.5,28.3,11.3
50136,1987,6,23,15.2,20,27,4.7
50136,1987,6,24,19.1,23.2,29.3,9.8
50136,1987,6,25,19.5,22,28.5,13.1
50136,1987,6,26,16,20.2,22,12
50136,1987,6,27,13.6,16.3,19.7,8.6
50136,1987,6,28,9.8,15,19.3,-1.1
50136,1987,6,29,14.3,21,23.3,5.9
50136,1987,6,30,16.4,24.5,26.1,7.5
50136,1987,7,1,15.6,22.6,24.6,3.2
50136,1987,7,2,17.2,27.6,26.2,3.7
50136,1987,7,3,16.3,21.4,23.5,8.4
50136,1987,7,4,16,18.3,21.3,11.1
50136,1987,7,5,16,22.2,26,7.4
50136,1987,7,6,16.7,22.6,26.4,6.8
50136,1987,7,7,15.8,20.2,25.7,10.5
50136,1987,7,8,16.3,19.9,22.4,12.7
50136,1987,7,9,17.4,24.7,25.8,10.6
50136,1987,7,10,18.5,26,27.2,8
50136,1987,7,11,20.7,27.8,26.4,10.2
50136,1987,7,12,16.4,23.7,25.3,3.5
50136,1987,7,13,17.4,26.7,23.5,11.9
50136,1987,7,14,16,21.1,23.8,6.2
50136,1987,7,15,18,25.5,25.4,8
50136,1987,7,16,14.5,18.1,21.9,8.1
50136,1987,7,17,15.3,20.4,20.2,12
50136,1987,7,18,13,16.7,19.2,3.1
50136,1987,7,19,15.6,21,23.2,8.1
50136,1987,7,20,18.6,26.4,29.3,4.8
50136,1987,7,21,20.8,27,27.3,15.5
50136,1987,7,22,19.9,25,27.9,10.4
50136,1987,7,23,18.8,24.8,27.9,8.5
50136,1987,7,24,17.2,24.2,26,12.5
50136,1987,7,25,18.4,27.7,27.7,11.4
50136,1987,7,26,17.3,23.1,30.3,6.2
50136,1987,7,27,17.6,19.6,21.7,12.5
50136,1987,7,28,19.9,24.3,27.4,13.9
50136,1987,7,29,17.6,25.5,28,6.8
50136,1987,7,30,18.8,25.5,28.9,7.2
50136,1987,7,31,17,19.1,21.4,13.3
50136,1987,8,1,17.8,21.1,24.6,12.5
50136,1987,8,2,16.8,24.9,26.2,8.6
50136,1987,8,3,18.4,28.2,26.9,8.3
50136,1987,8,4,18.3,26.8,27.6,9.1
50136,1987,8,5,18,26.5,30.1,6.6
50136,1987,8,6,17.8,21.5,29,9
50136,1987,8,7,17.6,22.7,26,8.7
50136,1987,8,8,15.4,17.4,19.3,13.5
50136,1987,8,9,15.2,19.4,21.3,8.3
50136,1987,8,10,13.6,19.4,20.7,7.2
50136,1987,8,11,16.1,18.9,21.2,13.4
50136,1987,8,12,16.7,20.6,24.5,11.3
50136,1987,8,13,18.3,23.2,29.8,9.3
50136,1987,8,14,18.1,24.5,30.8,9
50136,1987,8,15,19.6,26.6,32.1,8.2
50136,1987,8,16,19.8,27.6,31.4,8.8
50136,1987,8,17,19.4,27.4,31.2,8.9
50136,1987,8,18,18.8,25.4,27.8,8.5
50136,1987,8,19,17.3,19.2,25.3,11.1
50136,1987,8,20,17.2,23.7,25.5,11.1
50136,1987,8,21,15.8,23.3,27.1,5.7
50136,1987,8,22,15.1,20.7,23.1,7.9
50136,1987,8,23,15,16.1,18,12
50136,1987,8,24,12.7,14.6,15.5,11.4
50136,1987,8,25,13.5,14.4,15,12
50136,1987,8,26,14.1,15.4,15.5,13
50136,1987,8,27,14.8,16.8,17.4,13
50136,1987,8,28,16.2,18.2,20.3,14
50136,1987,8,29,15.5,18.2,24,11.1
50136,1987,8,30,13.7,16.2,22.4,8.1
50136,1987,8,31,10.9,12.6,21.6,4.8
50136,1987,9,1,14.1,15.6,16.7,12.2
50136,1987,9,2,16,16.6,21.3,13.4
50136,1987,9,3,13,14.6,21.4,4.5
50136,1987,9,4,8.2,10.5,17.5,0.5
50136,1987,9,5,7.4,9.9,16.9,0.9
50136,1987,9,6,8.8,12.2,20.3,0.7
50136,1987,9,7,9.2,12.6,20.2,1.4
50136,1987,9,8,11.9,15.2,23.7,2.4
50136,1987,9,9,11.7,12.4,20.7,1.2
50136,1987,9,10,10.2,13,20.3,2.6
50136,1987,9,11,8.6,10,12.7,3.7
50136,1987,9,12,10.4,13.4,17.8,5.5
50136,1987,9,13,5.9,8.2,16.8,0.4
50136,1987,9,14,4.2,7.4,14.1,-3.8
50136,1987,9,15,6.8,11.3,17.7,-2.1
50136,1987,9,16,9.1,12.8,19.1,1.4
50136,1987,9,17,8.2,9.3,14,4.9
50136,1987,9,18,6.7,8.4,12.3,0.4
50136,1987,9,19,7.7,7.7,9.7,6.5
50136,1987,9,20,5.2,6,7.9,1.5
50136,1987,9,21,6.2,7.5,13.3,3.3
50136,1987,9,22,7.8,9,16.3,3.5
50136,1987,9,23,5,5.9,15.1,-2.5
50136,1987,9,24,5.1,6.8,12.8,-0.2
50136,1987,9,25,2.2,2.8,8.8,-3.7
50136,1987,9,26,1.1,1.5,9.7,-7.9
50136,1987,9,27,1.6,5.1,9.5,-3
50136,1987,9,28,-0.6,1.4,12.1,-10.9
50136,1987,9,29,2.2,4.2,11.8,-7.4
50136,1987,9,30,4.6,5.3,7.8,3.4
50136,1987,10,1,4.9,5.4,6.1,3.9
50136,1987,10,2,3.2,3.2,5.1,1.4
50136,1987,10,3,2.5,3.9,10.3,-4
50136,1987,10,4,2.4,2.5,11,-5.3
50136,1987,10,5,1.6,1.6,6.5,-0.5
50136,1987,10,6,-1,-1,0.8,-1.6
50136,1987,10,7,-1.7,-5.4,2.4,-8.1
50136,1987,10,8,-4.4,-9.5,4.3,-13.4
50136,1987,10,9,-4.2,-6.9,4.2,-12.3
50136,1987,10,10,-5.2,-11.6,4.2,-12.7
50136,1987,10,11,-6.7,-11.8,5.2,-15
50136,1987,10,12,-5.1,-9,5.7,-13.1
50136,1987,10,13,-3.3,-7.8,5.1,-12.4
50136,1987,10,14,-1.1,-4.2,4.9,-8
50136,1987,10,15,0,-5.2,7.5,-7
50136,1987,10,16,0.8,-2.4,10,-4.2
50136,1987,10,17,-3,-6.2,5.9,-9.9
50136,1987,10,18,-4.4,-6.1,2.5,-9.7
50136,1987,10,19,-6.6,-7.9,-2.7,-9.2
50136,1987,10,20,-8.2,-10.8,-3.3,-10.3
50136,1987,10,21,-10.5,-13.2,-1.4,-16.8
50136,1987,10,22,-10.1,-12.6,-0.2,-17.5
50136,1987,10,23,-8.4,-11.3,3.3,-16.1
50136,1987,10,24,-5.2,-8.7,4.1,-12.5
50136,1987,10,25,-2.8,-6.4,6.2,-10.6
50136,1987,10,26,-3.3,-8.6,7.7,-10.5
50136,1987,10,27,-6,-9.8,1.3,-12.6
50136,1987,10,28,-4.3,-4.6,0.2,-7.4
50136,1987,10,29,-8.8,-11.6,-5.1,-13.2
50136,1987,10,30,-16.4,-18.4,-4.8,-23.3
50136,1987,10,31,-15.3,-16.4,-2.8,-22.2
50136,1987,11,1,-14.1,-13.8,-9.4,-19.6
50136,1987,11,2,-9.6,-10.2,-6.3,-11.3
50136,1987,11,3,-14.3,-15.7,-7.2,-18.4
50136,1987,11,4,-18.9,-21.6,-8.3,-25.6
50136,1987,11,5,-13.2,-13.6,-6.8,-21.4
50136,1987,11,6,-11.6,-13.7,-4.6,-15
50136,1987,11,7,-22,-23.8,-12.3,-28.4
50136,1987,11,8,-21.5,-22,-15.1,-26.9
50136,1987,11,9,-22.7,-25,-17.2,-28.3
50136,1987,11,10,-26.2,-29,-15.1,-34.5
50136,1987,11,11,-22.4,-21.4,-17.5,-30.2
50136,1987,11,12,-16.6,-19.5,-8.9,-22.9
50136,1987,11,13,-22.8,-24.3,-13.2,-29.3
50136,1987,11,14,-20.7,-20.2,-14.6,-29
50136,1987,11,15,-19.3,-20.4,-10.8,-24
50136,1987,11,16,-22.6,-24.4,-16.2,-29.8
50136,1987,11,17,-25.8,-27,-15.4,-32.3
50136,1987,11,18,-23.3,-26.6,-13.9,-28.8
50136,1987,11,19,-30.6,-33.2,-22.9,-36.6
50136,1987,11,20,-21.6,-21.2,-17.5,-29.5
50136,1987,11,21,-24.1,-28.3,-17.7,-30.6
50136,1987,11,22,-32.4,-34.1,-26.5,-39.1
50136,1987,11,23,-26.4,-28.5,-18.6,-30.2
50136,1987,11,24,-33.4,-38.1,-24.2,-39.7
50136,1987,11,25,-34.2,-37.3,-24,-41.2
50136,1987,11,26,-29.1,-29.7,-23.4,-36.5
50136,1987,11,27,-27.2,-28.6,-21,-31.5
50136,1987,11,28,-24.2,-25.5,-18.5,-28.3
50136,1987,11,29,-26.5,-29.6,-20,-31.7
